,ProbeID,logFC,AveExpr,t,P.Value,adj.P.Val,B,SYMBOL,diffexpressed
1467,232428_at,-2.074416956,6.970103175,-5.038664835,1.05E-06,1.70E-05,5.108403607,MOGAT2,DOWN
1468,218542_at,1.546023261,4.811130948,5.038189598,1.05E-06,1.70E-05,5.106305026,CEP55,UP
1469,242963_at,-1.074606542,4.856724073,-5.036576574,1.06E-06,1.71E-05,5.099183269,SGMS2,DOWN
1470,206316_s_at,1.217129958,5.484396977,5.035500021,1.07E-06,1.72E-05,5.094431096,KNTC1,UP
1471,225681_at,2.84492701,6.283551275,5.033918482,1.08E-06,1.73E-05,5.087451202,CTHRC1,UP
1472,231591_at,-1.143975544,4.918936528,-5.032843054,1.08E-06,1.73E-05,5.08270592,DMGDH,DOWN
1473,239516_at,1.016050576,4.895270752,5.029601917,1.10E-06,1.76E-05,5.068409256,NA,UP
1474,242736_at,-1.385139192,5.741515798,-5.029645224,1.10E-06,1.76E-05,5.068600239,NA,DOWN
1475,201289_at,-1.810666286,8.592983286,-5.028003282,1.11E-06,1.77E-05,5.061360286,CCN1,DOWN
1476,225105_at,2.091811679,6.712571199,5.024402436,1.12E-06,1.79E-05,5.045489154,C12orf75,UP
1477,238332_at,1.740483303,6.176759972,5.02244308,1.13E-06,1.80E-05,5.036856756,ANKRD29,UP
1478,1555612_s_at,-2.30148324,8.548376132,-5.019956812,1.15E-06,1.82E-05,5.025906655,G6PC1,DOWN
1479,223333_s_at,-1.456186161,7.028113674,-5.015665211,1.17E-06,1.85E-05,5.007015284,ANGPTL4,DOWN
1480,203799_at,-1.204395198,10.47302554,-5.014201926,1.18E-06,1.86E-05,5.000576841,CD302,DOWN
1481,203799_at,-1.204395198,10.47302554,-5.014201926,1.18E-06,1.86E-05,5.000576841,LY75-CD302,DOWN
1482,202967_at,1.30387193,9.070387684,5.013647588,1.18E-06,1.87E-05,4.998138138,GSTA4,UP
1483,214415_at,-2.230480515,8.563199786,-5.012606498,1.19E-06,1.87E-05,4.99355862,PLGLB2,DOWN
1484,214415_at,-2.230480515,8.563199786,-5.012606498,1.19E-06,1.87E-05,4.99355862,PLGLB1,DOWN
1485,214282_at,-1.702192627,6.768475091,-5.011997705,1.19E-06,1.88E-05,4.990881019,NA,DOWN
1486,238762_at,-1.196399894,6.801392921,-5.010143455,1.20E-06,1.89E-05,4.982727179,MTHFD2L,DOWN
1487,229465_s_at,-1.382255524,6.285544721,-5.009974777,1.20E-06,1.89E-05,4.981985552,NA,DOWN
1488,215447_at,-1.514443437,5.428962318,-5.008736328,1.21E-06,1.90E-05,4.976541062,NA,DOWN
1489,230008_at,1.291181051,5.968476182,5.006612805,1.22E-06,1.92E-05,4.967208014,THSD7A,UP
1490,210762_s_at,-1.078605692,8.878455879,-5.004261124,1.23E-06,1.93E-05,4.956875757,DLC1,DOWN
1491,227794_at,-2.31904228,8.415914516,-5.001200477,1.25E-06,1.96E-05,4.943434227,GLYATL1,DOWN
1492,206727_at,-3.722131329,9.205080943,-4.998456185,1.27E-06,1.98E-05,4.931387442,C9,DOWN
1493,202672_s_at,-1.417720987,8.317576828,-4.993817434,1.29E-06,2.01E-05,4.911036054,ATF3,DOWN
1494,236685_at,-1.105121296,6.628643109,-4.992291424,1.30E-06,2.03E-05,4.904344247,NA,DOWN
1495,229588_at,1.056273446,4.884826748,4.991594136,1.31E-06,2.03E-05,4.901287053,DNAJC10,UP
1496,227647_at,1.140697101,6.92092041,4.989282883,1.32E-06,2.05E-05,4.891155933,KCNE3,UP
1497,227020_at,-1.043596345,8.532333657,-4.987445637,1.33E-06,2.06E-05,4.883105163,YPEL2,DOWN
1498,201416_at,1.952147518,6.842174473,4.986230328,1.34E-06,2.07E-05,4.877780964,SOX4,UP
1499,212196_at,-1.011315996,9.747494762,-4.980875057,1.37E-06,2.12E-05,4.854331792,IL6ST,DOWN
1500,236313_at,1.337600999,5.709537187,4.980614289,1.38E-06,2.12E-05,4.853190466,CDKN2B,UP
1501,228890_at,-1.032293549,5.84496966,-4.979976326,1.38E-06,2.13E-05,4.850398422,ATOH8,DOWN
1502,230659_at,-1.142576931,5.964102685,-4.979362211,1.38E-06,2.13E-05,4.847711012,NA,DOWN
1503,242817_at,-2.668422306,8.841750187,-4.977265036,1.40E-06,2.15E-05,4.838535571,PGLYRP2,DOWN
1504,204622_x_at,-1.638799361,6.537136074,-4.976083664,1.40E-06,2.15E-05,4.833368213,NR4A2,DOWN
1505,217521_at,-2.356960276,8.318660664,-4.974690747,1.41E-06,2.17E-05,4.82727677,HAL,DOWN
1506,204589_at,1.005958089,8.04334574,4.973505873,1.42E-06,2.18E-05,4.822096177,NUAK1,UP
1507,242890_at,1.355523168,4.831094029,4.973624308,1.42E-06,2.18E-05,4.822613965,NA,UP
1508,206916_x_at,-1.782429144,10.82958292,-4.972465441,1.43E-06,2.19E-05,4.817547908,TAT,DOWN
1509,218611_at,1.028915059,8.025857595,4.971028947,1.44E-06,2.20E-05,4.811269458,IER5,UP
1510,235425_at,1.439723557,5.646227536,4.97018555,1.44E-06,2.21E-05,4.807583898,SGO2,UP
1511,222685_at,1.00092317,6.446650748,4.969203852,1.45E-06,2.21E-05,4.803294586,HAUS6,UP
1512,220643_s_at,1.167768145,6.370414392,4.963335663,1.49E-06,2.26E-05,4.777668539,FAIM,UP
1513,200796_s_at,-1.705537924,6.364400519,-4.960556601,1.51E-06,2.29E-05,4.765540724,MCL1,DOWN
1514,232994_s_at,1.146368898,6.890042215,4.958887873,1.52E-06,2.30E-05,4.758260938,ARHGEF28,UP
1515,206840_at,-2.538888267,9.428329238,-4.95764656,1.53E-06,2.31E-05,4.75284697,AFM,DOWN
1516,201694_s_at,-1.671613695,9.897733628,-4.95716345,1.53E-06,2.32E-05,4.750740176,EGR1,DOWN
1517,227407_at,-1.000393963,8.87190363,-4.95481427,1.55E-06,2.34E-05,4.740497914,TAPT1,DOWN
1518,227404_s_at,-2.07825745,10.38219337,-4.954531569,1.55E-06,2.34E-05,4.739265609,EGR1,DOWN
1519,211572_s_at,-1.156459917,5.197194565,-4.95307902,1.56E-06,2.35E-05,4.732934763,SLC23A2,DOWN
1520,205412_at,-1.079104038,11.59282401,-4.952530016,1.56E-06,2.36E-05,4.730542339,ACAT1,DOWN
1521,208699_x_at,1.509790728,9.358330853,4.950932845,1.58E-06,2.37E-05,4.723583428,TKT,UP
1522,211813_x_at,-2.268451267,8.114665632,-4.948014741,1.60E-06,2.39E-05,4.710873684,DCN,DOWN
1523,235088_at,1.019655215,4.50635938,4.947425253,1.60E-06,2.40E-05,4.708306889,C4orf46,UP
1524,225800_at,1.130220301,6.070358236,4.944921964,1.62E-06,2.42E-05,4.697409508,JAZF1,UP
1525,205357_s_at,-1.346206254,9.61858263,-4.944389052,1.62E-06,2.43E-05,4.695090175,AGTR1,DOWN
1526,219060_at,1.20577656,7.468097195,4.944176663,1.62E-06,2.43E-05,4.694165873,NTAQ1,UP
1527,224461_s_at,1.019592336,7.498797078,4.944481299,1.62E-06,2.43E-05,4.695491637,AIFM2,UP
1528,239818_x_at,-1.343616235,4.576919357,-4.944201183,1.62E-06,2.43E-05,4.694272581,TRIB1,DOWN
1529,213562_s_at,2.003952654,5.9271366,4.944104451,1.63E-06,2.43E-05,4.693851617,SQLE,UP
1530,222943_at,-2.855597933,9.193492287,-4.940917152,1.65E-06,2.45E-05,4.679984572,GBA3,DOWN
1531,226433_at,1.670207123,6.390958216,4.940856714,1.65E-06,2.45E-05,4.679721692,RNF157,UP
1532,206007_at,-2.196605609,5.874748996,-4.939642532,1.66E-06,2.46E-05,4.674441002,PRG4,DOWN
1533,210667_s_at,-1.09733276,7.600578784,-4.937659511,1.67E-06,2.48E-05,4.665818671,LOC102724023,DOWN
1534,210667_s_at,-1.09733276,7.600578784,-4.937659511,1.67E-06,2.48E-05,4.665818671,GATD3,DOWN
1535,227936_at,1.118595321,6.330670753,4.936974934,1.68E-06,2.49E-05,4.6628427,TMEM68,UP
1536,225447_at,1.141044453,6.677502365,4.936136494,1.69E-06,2.50E-05,4.659198302,GPD2,UP
1537,202444_s_at,-1.323561951,6.569008704,-4.934061819,1.70E-06,2.52E-05,4.650182496,ERLIN1,DOWN
1538,218285_s_at,-1.181101877,9.121376215,-4.933220604,1.71E-06,2.52E-05,4.646527709,BDH2,DOWN
1539,211295_x_at,-3.040224416,9.29653407,-4.933078038,1.71E-06,2.53E-05,4.64590836,CYP2A6,DOWN
1540,210565_at,-1.282032437,6.527315385,-4.931441867,1.72E-06,2.54E-05,4.638801319,GCGR,DOWN
1541,225842_at,-1.455290308,7.47886374,-4.930133506,1.73E-06,2.55E-05,4.63311951,PHLDA1,DOWN
1542,208290_s_at,-1.148946529,8.34135202,-4.928067858,1.75E-06,2.57E-05,4.624151418,EIF5,DOWN
1543,202345_s_at,1.726990869,8.240600113,4.927715878,1.75E-06,2.57E-05,4.622623577,FABP5,UP
1544,1554628_at,1.364622753,5.599333415,4.927365743,1.75E-06,2.58E-05,4.621103828,ZNF57,UP
1545,227361_at,-1.845285354,8.765801465,-4.926739294,1.76E-06,2.58E-05,4.618384952,HS3ST3B1,DOWN
1546,202003_s_at,-1.215066002,11.27036133,-4.925942333,1.77E-06,2.59E-05,4.614926427,ACAA2,DOWN
1547,220295_x_at,1.209564561,4.344528326,4.925930701,1.77E-06,2.59E-05,4.61487595,DEPDC1,UP
1548,231704_at,-1.747687135,6.144967353,-4.925905785,1.77E-06,2.59E-05,4.614767832,CYP3A4,DOWN
1549,215078_at,-2.180943912,5.666403672,-4.924292553,1.78E-06,2.61E-05,4.607768348,SOD2,DOWN
1550,215078_at,-2.180943912,5.666403672,-4.924292553,1.78E-06,2.61E-05,4.607768348,SOD2-OT1,DOWN
1551,211896_s_at,-2.784194154,7.149329775,-4.923830906,1.78E-06,2.61E-05,4.605765686,DCN,DOWN
1552,213093_at,1.075383186,8.392856205,4.923867668,1.78E-06,2.61E-05,4.605925159,PRKCA,UP
1553,226364_at,1.004101732,7.044049636,4.920621046,1.81E-06,2.64E-05,4.591845091,HIP1,UP
1554,211248_s_at,-1.071121464,6.99856792,-4.917058972,1.84E-06,2.68E-05,4.576405282,CHRD,DOWN
1555,206414_s_at,1.419262517,6.721866189,4.915642297,1.85E-06,2.69E-05,4.570267129,ASAP2,UP
1556,227099_s_at,-1.765865902,8.263974642,-4.914989168,1.86E-06,2.70E-05,4.567437719,C11orf96,DOWN
1557,203211_s_at,1.118100396,6.511592721,4.912081199,1.88E-06,2.73E-05,4.554843724,MTMR2,UP
1558,213649_at,-1.139173916,8.240408894,-4.912015557,1.88E-06,2.73E-05,4.554559505,SRSF7,DOWN
1559,205342_s_at,2.743162472,6.761764457,4.910840078,1.89E-06,2.74E-05,4.549470375,SULT1C2,UP
1560,203790_s_at,-1.41121024,11.64712449,-4.908789026,1.91E-06,2.76E-05,4.540592808,RIDA,DOWN
1561,228415_at,1.012627299,6.518030606,4.906383768,1.93E-06,2.79E-05,4.530185813,AP1S2,UP
1562,226460_at,-1.224755681,9.158607383,-4.904473828,1.95E-06,2.81E-05,4.521924777,FNIP2,DOWN
1563,200998_s_at,1.140698316,9.054469494,4.904262083,1.95E-06,2.81E-05,4.521009075,CKAP4,UP
1564,203665_at,-1.343516225,8.718107928,-4.903751828,1.95E-06,2.81E-05,4.518802579,HMOX1,DOWN
1565,232278_s_at,1.427530563,4.982923723,4.903472438,1.96E-06,2.81E-05,4.517594487,DEPDC1,UP
1566,217733_s_at,1.109506541,12.16275405,4.901778564,1.97E-06,2.83E-05,4.510271266,TMSB10,UP
1567,205173_x_at,1.193869471,7.765735633,4.901350961,1.97E-06,2.83E-05,4.508422898,CD58,UP
1568,206396_at,-1.435707876,6.408301893,-4.899256833,1.99E-06,2.86E-05,4.499372583,SLC1A1,DOWN
1569,205073_at,-1.311375694,9.167475788,-4.895738571,2.03E-06,2.90E-05,4.484174305,CYP2J2,DOWN
1570,209980_s_at,-1.479188589,9.270643453,-4.893694745,2.04E-06,2.92E-05,4.475349244,SHMT1,DOWN
1571,213094_at,-1.482225782,8.727339477,-4.89222445,2.06E-06,2.94E-05,4.46900242,ADGRG6,DOWN
1572,207980_s_at,-1.617627939,6.851149808,-4.892135246,2.06E-06,2.94E-05,4.468617402,CITED2,DOWN
1573,221589_s_at,-1.266729704,10.38435824,-4.891898044,2.06E-06,2.94E-05,4.467593628,ALDH6A1,DOWN
1574,228004_at,-1.117330702,9.799323273,-4.890496087,2.07E-06,2.96E-05,4.4615435,LINC00261,DOWN
1575,201816_s_at,1.059282969,8.106717368,4.888315986,2.10E-06,2.98E-05,4.452138,NIPSNAP2,UP
1576,224348_s_at,-1.068453008,5.922939765,-4.885687066,2.12E-06,3.01E-05,4.440800539,NA,DOWN
1577,242560_at,1.061552054,5.511334019,4.882814855,2.15E-06,3.04E-05,4.42841931,FANCD2,UP
1578,224368_s_at,1.037617008,5.584623371,4.880199871,2.17E-06,3.07E-05,4.417151863,NDRG3,UP
1579,202971_s_at,1.13780476,6.340075249,4.877135225,2.20E-06,3.11E-05,4.403952918,DYRK2,UP
1580,227197_at,-1.371158062,7.920820826,-4.8734984,2.24E-06,3.15E-05,4.388298109,ARHGEF26,DOWN
1581,231784_s_at,1.227057853,7.066325601,4.871657161,2.26E-06,3.17E-05,4.380375929,DCAF13,UP
1582,204709_s_at,1.339415297,4.28219863,4.871412732,2.26E-06,3.18E-05,4.379324416,KIF23,UP
1583,242350_s_at,1.884521892,6.670816419,4.86426777,2.34E-06,3.26E-05,4.348605662,ST8SIA6-AS1,UP
1584,243894_at,-1.261688183,7.070498181,-4.862447897,2.36E-06,3.28E-05,4.340787017,SLC41A2,DOWN
1585,220651_s_at,1.442751684,4.982392223,4.86160142,2.36E-06,3.29E-05,4.337151115,MCM10,UP
1586,223360_at,1.116400829,5.692227133,4.861185797,2.37E-06,3.30E-05,4.335366057,SPATC1L,UP
1587,206068_s_at,-2.057092491,6.757535286,-4.859579855,2.39E-06,3.32E-05,4.328469824,ACADL,DOWN
1588,204333_s_at,1.162646757,6.106596508,4.857300504,2.41E-06,3.35E-05,4.318684904,AGA,UP
1589,239744_at,1.006205522,6.71527881,4.856505511,2.42E-06,3.36E-05,4.315272964,RGS3,UP
1590,211056_s_at,-1.173315286,8.476835537,-4.855254683,2.43E-06,3.37E-05,4.309905558,SRD5A1,DOWN
1591,201954_at,1.017487591,9.861190951,4.854891796,2.44E-06,3.38E-05,4.308348586,ARPC1B,UP
1592,221258_s_at,1.102800339,4.885990833,4.853327948,2.45E-06,3.39E-05,4.301639906,KIF18A,UP
1593,209417_s_at,1.001369571,8.062951071,4.847643952,2.52E-06,3.47E-05,4.277270676,IFI35,UP
1594,227417_at,-1.284436225,8.804390639,-4.846389971,2.53E-06,3.48E-05,4.271897452,MTARC2,DOWN
1595,220479_at,-1.548109663,5.671390065,-4.844535415,2.55E-06,3.50E-05,4.263952797,CPS1-IT1,DOWN
1596,206170_at,-1.411143384,6.93428656,-4.844337244,2.56E-06,3.50E-05,4.263104002,ADRB2,DOWN
1597,201785_at,1.325843497,8.418280264,4.841321931,2.59E-06,3.54E-05,4.250192345,RNASE1,UP
1598,209309_at,-1.663298138,11.51584485,-4.841331949,2.59E-06,3.54E-05,4.250235233,AZGP1,DOWN
1599,218424_s_at,-1.543358546,8.663668367,-4.840963705,2.59E-06,3.55E-05,4.248658827,STEAP3,DOWN
1600,1554459_s_at,-2.602733085,9.417162619,-4.839934762,2.61E-06,3.56E-05,4.244254563,CFHR3,DOWN
1601,208891_at,-1.306932262,10.08649857,-4.838006379,2.63E-06,3.58E-05,4.236002341,DUSP6,DOWN
1602,214440_at,-1.045525996,7.476861792,-4.83501651,2.66E-06,3.62E-05,4.223212753,NAT1,DOWN
1603,240165_at,-1.101570915,4.600036103,-4.834224162,2.67E-06,3.63E-05,4.21982441,NA,DOWN
1604,229596_at,-1.798217369,9.436637709,-4.833784071,2.68E-06,3.64E-05,4.217942626,AMDHD1,DOWN
1605,211494_s_at,-1.3871448,5.892878908,-4.828885729,2.74E-06,3.71E-05,4.1970069,SLC4A4,DOWN
1606,223922_x_at,-1.156836091,8.497662759,-4.825238227,2.78E-06,3.76E-05,4.181428156,MS4A6A,DOWN
1607,204621_s_at,-1.660914918,6.371626291,-4.821624017,2.83E-06,3.81E-05,4.166000739,NR4A2,DOWN
1608,207655_s_at,-1.166790279,8.698576096,-4.82158539,2.83E-06,3.81E-05,4.165835909,BLNK,DOWN
1609,209464_at,1.119525325,4.965680956,4.820297143,2.85E-06,3.82E-05,4.160339199,AURKB,UP
1610,224989_at,-1.235276907,9.876076742,-4.81955271,2.86E-06,3.83E-05,4.15716337,SMIM14,DOWN
1611,203562_at,-1.02648916,6.480438281,-4.819357377,2.86E-06,3.83E-05,4.156330126,FEZ1,DOWN
1612,201663_s_at,1.195364744,7.574532242,4.817424977,2.88E-06,3.86E-05,4.14808837,SMC4,UP
1613,207102_at,-3.015695285,8.83566034,-4.808577929,3.00E-06,3.99E-05,4.11038863,AKR1D1,DOWN
1614,205167_s_at,1.117547523,5.311307853,4.805025223,3.05E-06,4.05E-05,4.095264923,CDC25C,UP
1615,205075_at,-1.327106457,9.540248525,-4.803947631,3.06E-06,4.07E-05,4.090679402,SERPINF2,DOWN
1616,216268_s_at,1.458336183,8.8423388,4.803125877,3.07E-06,4.08E-05,4.087183107,JAG1,UP
1617,213380_x_at,-1.302080619,10.07127366,-4.797861282,3.15E-06,4.16E-05,4.064795145,MST1,DOWN
1618,213380_x_at,-1.302080619,10.07127366,-4.797861282,3.15E-06,4.16E-05,4.064795145,MST1P2,DOWN
1619,213380_x_at,-1.302080619,10.07127366,-4.797861282,3.15E-06,4.16E-05,4.064795145,MST1L,DOWN
1620,213380_x_at,-1.302080619,10.07127366,-4.797861282,3.15E-06,4.16E-05,4.064795145,LOC102724562,DOWN
1621,206979_at,-1.702420818,10.56043284,-4.796960473,3.16E-06,4.17E-05,4.06096635,C8B,DOWN
1622,219195_at,-1.665303325,7.414909135,-4.796489651,3.17E-06,4.18E-05,4.058965392,PPARGC1A,DOWN
1623,203209_at,1.004433516,7.282379057,4.795997418,3.17E-06,4.19E-05,4.056873611,RFC5,UP
1624,209301_at,-1.791045212,9.245445488,-4.794051666,3.20E-06,4.21E-05,4.048606636,CA2,DOWN
1625,1555832_s_at,-1.022680359,10.39207562,-4.792826504,3.22E-06,4.23E-05,4.043402609,KLF6,DOWN
1626,215129_at,-1.446706801,6.63432022,-4.787884396,3.29E-06,4.31E-05,4.022421063,PIK3C2G,DOWN
1627,225171_at,1.138711772,7.251658952,4.785734014,3.32E-06,4.35E-05,4.013297025,ARHGAP18,UP
1628,205614_x_at,-1.16877391,10.29377133,-4.785410461,3.33E-06,4.35E-05,4.011924474,MST1,DOWN
1629,201417_at,2.058805609,8.501039325,4.783272038,3.36E-06,4.38E-05,4.002854874,SOX4,UP
1630,202969_at,1.061082902,6.161477047,4.783032198,3.36E-06,4.39E-05,4.00183785,DYRK2,UP
1631,206527_at,-1.246836187,7.296970266,-4.780379777,3.40E-06,4.43E-05,3.990593145,ABAT,DOWN
1632,235266_at,1.206206497,6.88699233,4.778859391,3.43E-06,4.46E-05,3.984149824,ATAD2,UP
1633,210168_at,-2.191219846,10.56649591,-4.777169458,3.45E-06,4.48E-05,3.976989871,C6,DOWN
1634,208754_s_at,1.105830766,8.477272152,4.776296838,3.47E-06,4.49E-05,3.973293518,NAP1L1,UP
1635,223513_at,1.05048771,5.888585349,4.775475685,3.48E-06,4.51E-05,3.969815659,CPAP,UP
1636,1554696_s_at,1.466068211,6.752604419,4.772301789,3.53E-06,4.56E-05,3.956377593,TYMS,UP
1637,219733_s_at,-1.881576494,9.914842821,-4.77031498,3.56E-06,4.59E-05,3.94796917,SLC27A5,DOWN
1638,209614_at,-2.772852904,8.626723936,-4.769096283,3.58E-06,4.61E-05,3.942812864,ADH1B,DOWN
1639,1494_f_at,-2.95350282,10.05371249,-4.766885695,3.61E-06,4.65E-05,3.933462524,CYP2A6,DOWN
1640,210852_s_at,-1.67138492,5.876983207,-4.76577048,3.63E-06,4.67E-05,3.92874669,AASS,DOWN
1641,222155_s_at,1.093045827,5.991405674,4.765097498,3.64E-06,4.68E-05,3.92590132,SLC52A2,UP
1642,227962_at,-1.084097174,9.737496061,-4.763531247,3.67E-06,4.70E-05,3.919280441,ACOX1,DOWN
1643,214033_at,1.073645077,9.869342035,4.762932233,3.68E-06,4.71E-05,3.916748731,ABCC6,UP
1644,214033_at,1.073645077,9.869342035,4.762932233,3.68E-06,4.71E-05,3.916748731,ABCC6P1,UP
1645,214033_at,1.073645077,9.869342035,4.762932233,3.68E-06,4.71E-05,3.916748731,ABCC6P2,UP
1646,235044_at,1.066714288,5.230295314,4.761027633,3.71E-06,4.75E-05,3.908700697,CYYR1,UP
1647,1555345_at,-2.297386786,8.098207551,-4.760675444,3.72E-06,4.75E-05,3.907212774,SLC38A4,DOWN
1648,234987_at,1.110039848,8.279498734,4.759153816,3.74E-06,4.77E-05,3.900785223,SAMHD1,UP
1649,226462_at,1.123413842,5.879308796,4.759022254,3.74E-06,4.77E-05,3.900229564,STXBP6,UP
1650,220840_s_at,1.295064024,5.64094401,4.75754964,3.77E-06,4.80E-05,3.894010745,FIRRM,UP
1651,201893_x_at,-2.456677046,8.666666153,-4.751670282,3.87E-06,4.91E-05,3.869197507,DCN,DOWN
1652,202736_s_at,1.014296738,8.919851229,4.750543186,3.89E-06,4.93E-05,3.864443489,LSM4,UP
1653,225021_at,1.102769775,5.406947338,4.746886349,3.95E-06,5.00E-05,3.849025341,ZNF532,UP
1654,205789_at,-1.525805295,5.1911776,-4.745586906,3.97E-06,5.02E-05,3.843548827,CD1D,DOWN
1655,229778_at,1.557706084,4.774784364,4.741137561,4.05E-06,5.11E-05,3.824806029,SPX,UP
1656,205999_x_at,-3.043968585,10.6175398,-4.740457753,4.06E-06,5.12E-05,3.821943578,CYP3A4,DOWN
1657,203680_at,-1.151206442,4.353251026,-4.740121239,4.07E-06,5.13E-05,3.820526746,PRKAR2B,DOWN
1658,219494_at,1.015727871,5.706637191,4.737879229,4.11E-06,5.17E-05,3.8110892,RAD54B,UP
1659,203242_s_at,-1.088280103,7.239205147,-4.737687011,4.11E-06,5.18E-05,3.81028024,PDLIM5,DOWN
1660,230438_at,-1.517439855,5.861678097,-4.737485376,4.12E-06,5.18E-05,3.809431678,TBX15,DOWN
1661,211519_s_at,1.008097524,5.432534096,4.737313381,4.12E-06,5.18E-05,3.808707875,KIF2C,UP
1662,200750_s_at,1.025053085,10.00228411,4.734977086,4.16E-06,5.23E-05,3.798878148,RAN,UP
1663,207907_at,-1.527315082,6.274270798,-4.734848905,4.17E-06,5.23E-05,3.79833895,TNFSF14,DOWN
1664,216248_s_at,-1.609680681,6.457701417,-4.73418205,4.18E-06,5.25E-05,3.795533988,NR4A2,DOWN
1665,202936_s_at,2.092598059,7.984379384,4.733755749,4.19E-06,5.25E-05,3.793741024,SOX9,UP
1666,1558290_a_at,1.13350201,6.328122329,4.727374993,4.31E-06,5.37E-05,3.766919741,PVT1,UP
1667,220017_x_at,-2.356795868,11.00287614,-4.727217641,4.31E-06,5.38E-05,3.766258677,CYP2C9,DOWN
1668,216025_x_at,-2.390849232,10.79248883,-4.725483041,4.34E-06,5.41E-05,3.758972507,CYP2C9,DOWN
1669,226733_at,1.073221076,5.267641679,4.72507097,4.35E-06,5.42E-05,3.757241917,PFKFB2,UP
1670,229521_at,-1.105481532,7.507863148,-4.72491703,4.35E-06,5.42E-05,3.756595444,CCDC71L,DOWN
1671,229310_at,1.571639894,6.472497522,4.724004916,4.37E-06,5.44E-05,3.752765335,KLHL29,UP
1672,219527_at,-1.043570187,8.686800532,-4.722643263,4.40E-06,5.47E-05,3.74704863,MTARC2,DOWN
1673,204704_s_at,-2.829939223,8.834032596,-4.721794122,4.41E-06,5.48E-05,3.743484298,ALDOB,DOWN
1674,205695_at,-2.673629275,9.154666555,-4.721523299,4.42E-06,5.49E-05,3.742347608,SDS,DOWN
1675,200897_s_at,1.582095955,9.225602656,4.719477722,4.46E-06,5.53E-05,3.733763629,PALLD,UP
1676,204264_at,-1.068295224,8.459004708,-4.718258527,4.48E-06,5.56E-05,3.728648854,CPT2,DOWN
1677,1558956_s_at,1.132904363,7.474449681,4.716963009,4.51E-06,5.58E-05,3.72321504,IFT80,UP
1678,232882_at,-1.682877342,5.897990066,-4.716979163,4.51E-06,5.58E-05,3.723282791,NA,DOWN
1679,215029_at,-1.123704359,4.548473932,-4.716831436,4.51E-06,5.59E-05,3.72266325,AKIRIN1,DOWN
1680,200665_s_at,1.226207762,10.07913897,4.715932632,4.53E-06,5.60E-05,3.71889416,SPARC,UP
1681,211538_s_at,1.356636247,6.392459779,4.714757625,4.55E-06,5.63E-05,3.713967688,HSPA2,UP
1682,225252_at,1.397406404,9.58561536,4.712776945,4.59E-06,5.67E-05,3.705665469,SRXN1,UP
1683,204341_at,2.190410673,6.628728562,4.712706862,4.60E-06,5.67E-05,3.705371762,TRIM16,UP
1684,210091_s_at,1.068289406,4.96349834,4.712498939,4.60E-06,5.67E-05,3.704500403,DTNA,UP
1685,205768_s_at,-1.828987852,9.574019297,-4.712386314,4.60E-06,5.67E-05,3.704028428,SLC27A2,DOWN
1686,1554168_a_at,1.004165915,8.061636668,4.711034239,4.63E-06,5.70E-05,3.698363035,SH3KBP1,UP
1687,223781_x_at,-2.582615217,9.301943654,-4.710121986,4.65E-06,5.71E-05,3.694541294,ADH4,DOWN
1688,239093_at,-1.761618772,7.647855241,-4.708993406,4.67E-06,5.73E-05,3.689814098,HOGA1,DOWN
1689,237515_at,-1.272209875,8.500746213,-4.70675721,4.72E-06,5.78E-05,3.680450177,TLCD4,DOWN
1690,215206_at,-1.842271573,7.01215537,-4.705420053,4.75E-06,5.81E-05,3.674852615,NA,DOWN
1691,244447_at,-1.06059844,6.485339448,-4.69478219,4.97E-06,6.03E-05,3.63036585,NA,DOWN
1692,215464_s_at,1.020044462,7.15176145,4.69403099,4.99E-06,6.05E-05,3.627227419,TAX1BP3,UP
1693,215464_s_at,1.020044462,7.15176145,4.69403099,4.99E-06,6.05E-05,3.627227419,P2RX5-TAX1BP3,UP
1694,1554668_a_at,-1.164354962,4.968024256,-4.693645755,5.00E-06,6.06E-05,3.625618104,FAM151A,DOWN
1695,241418_at,1.982756743,5.600689029,4.689467108,5.09E-06,6.15E-05,3.608168618,NMRAL2P,UP
1696,240033_at,-1.495700638,7.917189027,-4.688501055,5.11E-06,6.17E-05,3.604136273,PLG,DOWN
1697,219304_s_at,1.17259477,5.906229377,4.687906068,5.13E-06,6.18E-05,3.601653098,PDGFD,UP
1698,206287_s_at,-1.683103605,11.83655385,-4.685371155,5.18E-06,6.24E-05,3.591076477,ITIH4,DOWN
1699,240466_at,-1.054709652,4.50813274,-4.683866968,5.22E-06,6.27E-05,3.584802595,NA,DOWN
1700,207601_at,-1.258055329,6.330352868,-4.683029041,5.24E-06,6.29E-05,3.581308347,SULT1B1,DOWN
1701,235496_at,1.289180451,7.08677985,4.681859881,5.26E-06,6.32E-05,3.576433648,HRCT1,UP
1702,228776_at,1.406113896,5.338863769,4.681122845,5.28E-06,6.33E-05,3.57336115,GJC1,UP
1703,202286_s_at,-1.904188417,4.848520384,-4.678943994,5.33E-06,6.39E-05,3.564280376,TACSTD2,DOWN
1704,207401_at,-1.143400442,8.497096964,-4.678221413,5.35E-06,6.40E-05,3.561269627,PROX1,DOWN
1705,231018_at,-1.130774477,7.134491482,-4.671693678,5.50E-06,6.56E-05,3.534087611,PALM3,DOWN
