"ProbeID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","diffexpressed"
"209257_s_at",1.18400475428743,6.10371868821717,3.61869960633443,0.000375763803870551,0.00210650673586352,-0.434811879124227,"SMC3","UP"
"215867_x_at",1.14248267694973,7.04679707639899,3.61838225077705,0.000376196012234434,0.00210828043264845,-0.435877824235539,"CA12","UP"
"223587_s_at",-1.06528367720328,6.02352063307576,-3.61469915036401,0.000381246415896907,0.00213046255104654,-0.448242773680477,"AMN","DOWN"
"203355_s_at",-1.13025421838361,7.58970640892424,-3.60436882560769,0.000395754565236516,0.00219714791819272,-0.482865091097118,"PSD3","DOWN"
"228653_at",-1.51135832662733,6.68041427956566,-3.60415045576822,0.000396066786452009,0.00219821091549833,-0.483596026840706,"SAMD5","DOWN"
"212909_at",1.07357622917705,5.18092386686364,3.6040366210024,0.000396229637256883,0.00219888177381044,-0.483977043484773,"LYPD1","UP"
"206698_at",1.70114272265574,4.9662678889697,3.60370170178388,0.000396709134755416,0.00220065779343804,-0.485097991404388,"XK","UP"
"227828_s_at",-1.00308815230928,8.46003799024747,-3.6027902336982,0.000398016833964014,0.00220611928887412,-0.4881481407225,"EVA1A","DOWN"
"208288_at",-1.48442481235847,6.5217139990202,-3.60024895134266,0.000401684317784837,0.0022219774306723,-0.49664875647235,"ABCB11","DOWN"
"204864_s_at",-1.00060294371147,5.99237066133333,-3.59990338200998,0.00040218548038032,0.00222415451372892,-0.497804283922123,"IL6ST","DOWN"
"235343_at",1.36499263313661,3.96554078165657,3.59822528156222,0.00040462752830859,0.00223482233045278,-0.503414197229706,"VASH2","UP"
"238447_at",-1.26205272699563,6.2088537564798,-3.59515339252926,0.000409134078637784,0.00225453565139011,-0.513677631614856,"RBMS3","DOWN"
"235174_s_at",1.06058322766995,6.85783352091919,3.59490966096515,0.000409493655210681,0.00225576729796459,-0.514491630167655,"LINC01003","UP"
"226197_at",-1.28683509747322,8.88764283344444,-3.59425155798362,0.000410466039164503,0.00225985278606003,-0.516689277537377,"AR","DOWN"
"230318_at",-1.14677780060655,11.5361712328333,-3.5927821690182,0.000412644991506161,0.00226969291178628,-0.521594834763756,"SERPINA1","DOWN"
"225798_at",1.00542806152241,7.54034068711616,3.58272983229737,0.000427846077618768,0.0023389347184178,-0.555107436613007,"JAZF1","UP"
"205790_at",-1.01170606412895,6.94041413086869,-3.57695369345157,0.000436817455706222,0.00237987946014404,-0.574326763748915,"SKAP1","DOWN"
"205500_at",-1.02625150872677,11.2004161203586,-3.57680318516411,0.000437053570525614,0.00238069086845356,-0.574827196397839,"C5","DOWN"
"227354_at",1.25278160838033,6.53091017790909,3.56935130485363,0.000448895204985076,0.0024328186791555,-0.599581235289214,"PAG1","UP"
"206952_at",-1.59401967149399,9.81482152099495,-3.56896986132394,0.0004495093934069,0.00243542227203681,-0.600847115492272,"G6PC1","DOWN"
"217967_s_at",1.09047632658907,6.49868733806566,3.56615958526023,0.000454058828490557,0.00245738923796995,-0.610169798287672,"NIBAN1","UP"
"202381_at",1.10301533080109,8.37938211511616,3.56464194045744,0.000456533646021796,0.00246833699734564,-0.615201684511332,"ADAM9","UP"
"231265_at",2.13190877932022,6.57531960859596,3.56140659387626,0.000461851911293317,0.00249107375188988,-0.625922487401406,"COX7B2","UP"
"213112_s_at",1.00798520517815,8.20652625976768,3.56105301339609,0.000462436644520953,0.00249309501157185,-0.627093610980608,"SQSTM1","UP"
"1556919_at",-1.04722262877377,6.27328652139394,-3.55939094306043,0.000465194627797977,0.00250524348761768,-0.632597325764048,"LEPR","DOWN"
"243110_x_at",-1.53640081230601,4.86339705562626,-3.55866697237755,0.000466400788247161,0.00251074876772225,-0.634993948635992,"NPW","DOWN"
"219873_at",-1.2855864002153,8.76444817602525,-3.55795353111065,0.000467592281764585,0.00251542723443748,-0.637355296272774,"COLEC11","DOWN"
"221510_s_at",1.05714889280219,7.30223803120202,3.55766107372522,0.000468081531047518,0.00251706741385369,-0.638323151471416,"GLS","UP"
"218804_at",-1.78472586349508,6.80006785084848,-3.54601539972619,0.000487959167627497,0.00260319566490578,-0.676806409328726,"ANO1","DOWN"
"201562_s_at",-1.11407260571585,9.61135651677778,-3.54331851120558,0.000492674175503771,0.00262501607285731,-0.685702494429405,"SORD","DOWN"
"214469_at",1.09701978675191,5.4250037029495,3.54130420042842,0.000496223712479656,0.00263903647966223,-0.692343114276563,"H2AC8","UP"
"234361_at",-1.09677752702513,6.54514895543434,-3.53777647116204,0.000502498082791385,0.00266669204115109,-0.703965052544772,"CREB3L3","DOWN"
"203645_s_at",-1.15327239074972,8.21272076482828,-3.53667511429849,0.000504472156054674,0.00267560822167757,-0.707591334441126,"CD163","DOWN"
"1554679_a_at",1.65029585655738,7.79203164651515,3.53393024368802,0.000509423813109637,0.00269663300429937,-0.716624659612698,"LAPTM4B","UP"
"210497_x_at",1.31531190825465,5.88936689618687,3.53240716785061,0.000512191048622252,0.00270865592509025,-0.721634416199391,"SSX2","UP"
"210497_x_at",1.31531190825465,5.88936689618687,3.53240716785061,0.000512191048622252,0.00270865592509025,-0.721634416199391,"SSX2B","UP"
"220061_at",-1.37171822855519,8.53354389059596,-3.52933456608465,0.000517816599424042,0.00273311278093604,-0.731735146783757,"ACSM5","DOWN"
"230964_at",-1.10682859714426,3.48902360295455,-3.52791621500313,0.000520432951526945,0.00274453503106808,-0.736395159971817,"FREM2","DOWN"
"243015_at",-1.43634865215847,6.19111391633838,-3.52791708830636,0.000520431336781195,0.00274453503106808,-0.736392291228486,"CYP3A5","DOWN"
"221524_s_at",1.00863104310055,9.17139013630808,3.52647342252205,0.000523107122331667,0.00275650803472591,-0.741133784359096,"RRAGD","UP"
"226863_at",-1.71531781679344,7.50184300272727,-3.51813003177082,0.000538826110820539,0.00282489300088721,-0.768502867915883,"FAM110C","DOWN"
"214247_s_at",1.23568959638252,7.18712563217172,3.51566484166021,0.000543554735531059,0.00284531340664792,-0.776578581107048,"DKK3","UP"
"214261_s_at",-1.31257038698361,10.4243037855455,-3.51328185862374,0.000548162676686571,0.00286394415592497,-0.784380252435446,"ADH6","DOWN"
"232165_at",1.65574691438033,6.15379786987879,3.51291125274748,0.000548882598105468,0.00286648174799284,-0.785593163867455,"EPPK1","UP"
"226925_at",1.00795940556722,7.33229003227273,3.51274927374515,0.000549197529453476,0.00286770481652574,-0.786123250074569,"PXYLP1","UP"
"209258_s_at",1.12081356883935,5.77037264378788,3.51176870010157,0.000551107655931561,0.00287521088155903,-0.789331777589921,"SMC3","UP"
"225173_at",1.07640349944809,5.75449417112626,3.50902170363324,0.00055649197186981,0.00289803528747268,-0.798316000761878,"ARHGAP18","UP"
"205943_at",-1.87356510610383,11.3162766536919,-3.50530535941078,0.00056385488376397,0.00292833595442914,-0.810460674346835,"TDO2","DOWN"
"213245_at",-1.16271610775519,4.99302928059596,-3.50443449688282,0.000565593428846925,0.00293591426001493,-0.813304932998381,"ADCY1","DOWN"
"202403_s_at",1.43926840810383,9.20556062597475,3.50344763479957,0.000567569628437665,0.00294365433218102,-0.816527296034303,"COL1A2","UP"
"209821_at",-1.1385880913224,5.14171731859596,-3.50257138102995,0.000569329762391326,0.00295082151594168,-0.81938782332352,"IL33","DOWN"
"213429_at",1.78160888797268,6.25454709733838,3.49228478951927,0.000590379062086385,0.00303799320649607,-0.852921173570387,"BICC1","UP"
"202766_s_at",1.1292144568765,7.5184163639798,3.49137413164717,0.000592277282497694,0.00304605322808612,-0.855885642783136,"FBN1","UP"
"224043_s_at",-1.33030619996285,7.92377008116162,-3.48758302070872,0.000600241348748825,0.00308062971329946,-0.868219533017979,"UPB1","DOWN"
"208389_s_at",-1.35756198993552,6.46655053776263,-3.48695753173672,0.00060156493877551,0.00308510339011615,-0.870253344056157,"SLC1A2","DOWN"
"242662_at",-1.21558925873552,7.10894067182323,-3.48598629817199,0.000603625580541544,0.00309461047581143,-0.873410724056145,"PCSK6","DOWN"
"210326_at",-1.47061522936066,10.3942762632879,-3.48279228914623,0.000610449000777244,0.00312421059689323,-0.883788641793394,"AGXT","DOWN"
"206626_x_at",2.14155199539235,5.99500451492929,3.47895650638577,0.00061873902682511,0.0031586459592447,-0.896240697924684,"SSX1","UP"
"223423_at",1.19107490424918,6.07707588275758,3.47660453428378,0.000623874265760874,0.00317982044175748,-0.903869883417461,"GPR160","UP"
"1552390_a_at",1.99772702517268,8.00301451618687,3.47605819360162,0.00062507283757438,0.00318413421121627,-0.905641418139037,"ERICH5","UP"
"214164_x_at",1.0746881701082,6.89948774704545,3.47597098893382,0.000625264348357353,0.00318481270815521,-0.905924160513162,"CA12","UP"
"205076_s_at",1.1200599906929,6.23009578916162,3.47403145529488,0.000629538013800107,0.00320239936174229,-0.912211061456666,"MTMR11","UP"
"232707_at",1.39085087970492,5.15122981415151,3.45946585213266,0.000662518397171359,0.00333906581992612,-0.959325623513149,"ISX","UP"
"223235_s_at",1.11155207884918,5.18196847189394,3.45889132766197,0.000663851880233625,0.00334424340330218,-0.96118041837364,"SMOC2","UP"
"209978_s_at",-1.59473564609836,11.7997590344242,-3.45726861932186,0.00066763181248466,0.00335987616800818,-0.966417698517985,"PLG","DOWN"
"209978_s_at",-1.59473564609836,11.7997590344242,-3.45726861932186,0.00066763181248466,0.00335987616800818,-0.966417698517985,"LPA","DOWN"
"243543_at",-1.07815177641202,6.11097223160101,-3.45384078365968,0.000675682980222702,0.00339351430926085,-0.977473867811574,NA,"DOWN"
"227388_at",-1.15542977723606,7.74889007837879,-3.45299548221626,0.000677682322923187,0.00340261696256358,-0.980198818558467,"TUSC1","DOWN"
"1568920_at",-1.01158598635628,5.19456009237374,-3.44910996174628,0.000686944000326233,0.00344342108213094,-0.992716760322613,NA,"DOWN"
"204567_s_at",1.13574755653771,6.57852391384848,3.4444701162476,0.000698158993813236,0.00348938932269811,-1.00764856012806,"ABCG1","UP"
"215049_x_at",-1.10392571424262,8.48315473215152,-3.42984412527276,0.000734643729818301,0.0036386301857747,-1.05460093278993,"CD163","DOWN"
"226226_at",1.26198085700546,8.44945269562626,3.4290069392533,0.000736785172479755,0.00364673270116339,-1.05728311162629,"TMEM45B","UP"
"202410_x_at",-2.33469971712131,7.8323942639697,-3.42299842679047,0.000752326650492454,0.00370886580279332,-1.07651616751033,"IGF2","DOWN"
"202410_x_at",-2.33469971712131,7.8323942639697,-3.42299842679047,0.000752326650492454,0.00370886580279332,-1.07651616751033,"INS-IGF2","DOWN"
"206101_at",-1.22171787667869,7.76295635665152,-3.42264345819997,0.000753254332606587,0.00371209879684565,-1.07765147499719,"ECM2","DOWN"
"232164_s_at",1.69507365373114,6.28649824072727,3.42003856615894,0.00076009482628813,0.00373872455625269,-1.08597959070996,"EPPK1","UP"
"208170_s_at",1.0639369376918,4.451596855,3.41813467765827,0.000765131185743635,0.00375808161228682,-1.09206296663034,"TRIM31","UP"
"1570505_at",-1.46813559411148,6.18552501818182,-3.41797082986489,0.000765566068322827,0.00375954138020992,-1.09258635882647,"ABCB4","DOWN"
"220106_at",-1.61521020434427,6.62028283640909,-3.4154552031291,0.000772272105802811,0.00378770512027022,-1.10061943368489,"NPC1L1","DOWN"
"201540_at",-1.0049341558612,8.3801753614495,-3.41399476953532,0.000776190427918822,0.00380248365984308,-1.10528058476303,"FHL1","DOWN"
"230323_s_at",1.81630823432897,7.90231484460101,3.41319588572095,0.000778341681829616,0.00381062969697542,-1.10782957100307,"TMEM45B","UP"
"214581_x_at",1.04242489164481,5.18185201727778,3.41305672822074,0.000778716978376592,0.00381212534421664,-1.108273524557,"TNFRSF21","UP"
"217973_at",-1.13854644619672,11.7640212204545,-3.40950442398859,0.000788354754595233,0.00385239962533191,-1.11960098623587,"DCXR","DOWN"
"212531_at",1.85384050202295,8.50072041001515,3.40925896596088,0.000789024811577713,0.00385429445748601,-1.12038330740461,"LCN2","UP"
"210394_x_at",1.79183236775082,5.62347604593939,3.40552613315665,0.000799280644953446,0.00389648807363674,-1.1322743901016,"SSX4","UP"
"210394_x_at",1.79183236775082,5.62347604593939,3.40552613315665,0.000799280644953446,0.00389648807363674,-1.1322743901016,"SSX4B","UP"
"209660_at",-1.22572085792896,12.8323382448232,-3.39940290611183,0.000816374356449877,0.00396343254767509,-1.15175511655931,"TTR","DOWN"
"209343_at",-1.19540586939235,6.80201531725253,-3.39684916440206,0.00082360391764237,0.00399258530856669,-1.15987051108675,"EFHD1","DOWN"
"203065_s_at",1.09617029346011,7.5620051920101,3.39581108855587,0.000826559749279052,0.00400327310991281,-1.16316780614444,"CAV1","UP"
"229116_at",1.04569523845246,4.91829279493939,3.39545616437104,0.000827572637948681,0.00400675748903292,-1.16429496515845,"CNKSR2","UP"
"205862_at",1.36381715378033,4.90773565283333,3.39291856612557,0.000834848349462812,0.00403447242803403,-1.17235075410614,"GREB1","UP"
"236548_at",-1.22679043734208,6.8260538260202,-3.39029401471367,0.000842436229999849,0.00406287264473523,-1.18067695195098,"GIPC2","DOWN"
"218353_at",1.09423868867322,8.37573478658586,3.38506131109714,0.000857757305313374,0.00412329017824833,-1.19726023044456,"RGS5","UP"
"203695_s_at",1.113406178247,7.54697512828283,3.37896943779514,0.000875921843414774,0.00419620347670272,-1.21653766287397,"GSDME","UP"
"219772_s_at",1.05079175430055,4.74890604936869,3.37778930531386,0.000879482011143831,0.00420956626420666,-1.22026856302529,"SMPX","UP"
"214751_at",1.31306276157378,6.14342566593939,3.37392599257932,0.000891231443721482,0.00425610552955241,-1.23247402557796,"ZNF468","UP"
"209921_at",1.4999872253388,5.86013353981313,3.37294049894738,0.000894251990908916,0.00426791785191896,-1.23558553133747,"SLC7A11","UP"
"227180_at",1.88846827184262,5.62971259727273,3.37215616141231,0.000896662822518366,0.00427568730692356,-1.23806134754079,"ELOVL7","UP"
"224724_at",-1.21206735741421,7.39675311250505,-3.37021898626526,0.000902643183861581,0.00429894935032986,-1.24417398055137,"SULF2","DOWN"
"206872_at",-1.02039423433333,6.01530328817677,-3.36805217276914,0.000909376596693748,0.00432686740505625,-1.2510075187085,"SLC17A1","DOWN"
"209977_at",-1.45248372283606,11.7008139621667,-3.36715330459978,0.000912183585851218,0.0043379556055462,-1.25384115547943,"PLG","DOWN"
"203915_at",1.51563964139891,7.88334224144444,3.35855445526483,0.000939447996373421,0.00443977790117183,-1.28091455885038,"CXCL9","UP"
"230000_at",1.11222637934427,6.87344881948485,3.35762659616644,0.00094243500057279,0.0044527383585329,-1.28383222994058,"RNF213","UP"
"202949_s_at",-1.14581643223388,6.94377171753535,-3.35533495119648,0.000949850389800975,0.00447963552143356,-1.2910352751518,"FHL2","DOWN"
"216471_x_at",1.31268585342077,5.78559518476768,3.35155141521642,0.000962212576895625,0.00453128528602231,-1.30291800826121,"SSX2","UP"
"216471_x_at",1.31268585342077,5.78559518476768,3.35155141521642,0.000962212576895625,0.00453128528602231,-1.30291800826121,"SSX2B","UP"
"204823_at",1.49282571254317,6.31100490906566,3.33572383398592,0.00101557263568746,0.00474127785542823,-1.35249719076931,"NAV3","UP"
"217678_at",1.34836801023279,5.16545402534848,3.33535568042889,0.00101684603417733,0.00474438380730684,-1.3536479241484,"SLC7A11","UP"
"218051_s_at",1.17547209497377,5.66236185862121,3.33470936468898,0.00101908516423473,0.00475239501958425,-1.35566783181657,"NT5DC2","UP"
"208607_s_at",-2.20348381054644,8.48185641482828,-3.32844804426635,0.00104101651864248,0.0048352640868023,-1.3752180307024,"SAA2","DOWN"
"208607_s_at",-2.20348381054644,8.48185641482828,-3.32844804426635,0.00104101651864248,0.0048352640868023,-1.3752180307024,"SAA1","DOWN"
"208607_s_at",-2.20348381054644,8.48185641482828,-3.32844804426635,0.00104101651864248,0.0048352640868023,-1.3752180307024,"SAA2-SAA4","DOWN"
"204844_at",-1.15376101219454,8.26707743829293,-3.32821154766412,0.00104185345040419,0.00483791705526095,-1.37595581942678,"ENPEP","DOWN"
"235456_at",1.15519868900438,5.53489389520707,3.32294395948644,0.00106065816312324,0.0049058572706577,-1.39237676742568,NA,"UP"
"206515_at",-1.12988025796721,10.1641302826061,-3.32030791580588,0.00107018688063992,0.00494300711369993,-1.40058553514422,"CYP4F3","DOWN"
"209374_s_at",-1.41003215760984,7.43847280359091,-3.31990115192614,0.00107166432867713,0.00494857563051021,-1.40185169945297,"IGHM","DOWN"
"224917_at",-1.12069733526886,9.53842890940909,-3.31689552065065,0.00108264044847912,0.0049891353314311,-1.41120325808673,"VMP1","DOWN"
"224917_at",-1.12069733526886,9.53842890940909,-3.31689552065065,0.00108264044847912,0.0049891353314311,-1.41120325808673,"MIR21","DOWN"
"218963_s_at",2.11049376924809,6.29195010250505,3.31684173134294,0.00108283782990617,0.00498962389509496,-1.41137054631985,"KRT23","UP"
"1554242_a_at",1.40027283093333,4.74323384826263,3.30941526964127,0.00111041368410492,0.00508536876562031,-1.43444405330549,"COCH","UP"
"211843_x_at",-1.51239120681421,11.1254529119444,-3.30150644692597,0.00114049909755332,0.00519960574460967,-1.45896539175002,"CYP3A7-CYP3A51P","DOWN"
"242907_at",1.04230587029726,7.40271261123232,3.30085659520807,0.00114300461009493,0.00520984529771416,-1.46097792749462,"GBP2","UP"
"217478_s_at",1.25550664390711,8.46152480821717,3.29943275587974,0.0011485121739255,0.00522957445313397,-1.46538619879917,"HLA-DMA","UP"
"203408_s_at",-1.02137705308525,7.67404121592424,-3.28815239491178,0.00119302734756588,0.00538959405514231,-1.50025056893983,"SATB1","DOWN"
"37020_at",-2.75926643237814,9.22265823580808,-3.28755828980531,0.00119541578738059,0.00539823443558242,-1.50208381607571,"CRP","DOWN"
"243483_at",-1.80738205283388,7.4822861114899,-3.28721072312236,0.00119681514863282,0.00540179055473425,-1.5031561750718,"TRPM8","DOWN"
"210327_s_at",-1.32389490314208,11.9249944746111,-3.2862040201133,0.00120087691122249,0.00541788440748401,-1.50626161653872,"AGXT","DOWN"
"216223_at",-1.05704235754972,9.09415406179798,-3.28404144828569,0.00120964570216838,0.00545024178966437,-1.5129297616205,"CPN2","DOWN"
